brand,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,warranty,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews
0.5714285714285714,0.5,0.2,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11388235294117645,0.5,0.0,0.0
0.7142857142857142,0.5,0.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.035315294117647056,0.75,0.018718502519798414,0.009758602978941962
0.5714285714285714,0.5,0.0,1.0,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.036470588235294116,0.75,0.0037960599515675106,0.0030816640986132513
0.7142857142857142,0.5,0.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03484470588235293,0.5,0.0,0.0
0.14285714285714285,0.5,0.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.030352941176470583,0.75,0.0004581451665684927,0.0
0.14285714285714285,0.5,0.0,1.0,0.6666666666666666,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016470588235294112,0.5,0.9999999999999999,1.0
0.5714285714285714,0.5,0.1,0.5714285714285714,0.6666666666666666,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03756470588235293,0.75,0.02035473525754303,0.01386748844375963
0.5714285714285714,0.5,0.2,0.5714285714285714,0.6666666666666666,0.2,0.0,0.3333333333333333,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.06872941176470587,0.75,0.0030761175469598795,0.0035952747817154596
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04103294117647058,0.75,0.002421624451862033,0.0030816640986132513
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.04941176470588235,0.75,0.1361345637803521,0.120698510529019
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.044705882352941165,0.75,0.09679952876497153,0.09296353364149974
0.14285714285714285,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.039976470588235294,0.75,0.004385103737155572,0.0015408320493066256
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05411764705882352,0.75,0.017867661496171215,0.015408320493066256
0.42857142857142855,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05294117647058823,0.75,0.08292427514889718,0.08782742681047766
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08705882352941176,0.75,0.0009162903331369854,0.0
1.0,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051764705882352935,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04941176470588235,0.75,0.018587603900778845,0.020030816640986132
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04917647058823528,0.75,0.0028797696184305254,0.002568053415511043
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051764705882352935,0.75,0.002159827213822894,0.002054442732408834
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04941176470588235,0.75,0.018718502519798414,0.01848998459167951
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05882352941176469,0.5,0.0006544930950978466,0.002568053415511043
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06823529411764705,0.75,0.05340663655998429,0.07550077041602465
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05411764705882352,0.75,0.03553897506381307,0.03338469440164356
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06,0.75,0.000589043785588062,0.0005136106831022085
0.42857142857142855,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.047058823529411764,0.75,0.07709928660252634,0.07036466358500257
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08705882352941176,0.75,0.019569343543425616,0.02105803800719055
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.047058823529411764,0.75,0.0013089861901956932,0.0005136106831022085
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.05164705882352941,0.75,0.04961057660841678,0.03287108371854135
0.42857142857142855,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05294117647058823,0.75,0.041494862229203476,0.03287108371854135
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06823529411764705,0.75,0.05340663655998429,0.07550077041602465
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.05413882352941175,1.0,0.00026179723803913867,0.0
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06117647058823529,0.75,0.0011126382616663394,0.001027221366204417
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0776470588235294,0.75,0.001570783428234832,0.002568053415511043
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0576470588235294,0.75,0.11473263957065252,0.0847457627118644
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05882352941176469,0.75,0.014137050854113488,0.01078582434514638
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05882352941176469,0.75,0.07094705150860658,0.08217770929635337
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05058823529411764,0.5,0.0012435368806859087,0.0015408320493066256
0.7142857142857142,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.051764705882352935,0.75,0.006937626808037175,0.006676938880328711
0.7142857142857142,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06588235294117646,0.75,0.002748870999410956,0.002054442732408834
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04588235294117646,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05171764705882352,0.5,0.0,0.0
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0656705882352941,0.75,0.06734733948556842,0.05495634309193632
0.8571428571428571,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.051764705882352935,0.75,0.0034688134040185875,0.005649717514124294
0.42857142857142855,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06455764705882353,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.044705882352941165,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.054611764705882346,0.5,0.003141566856469664,0.0005136106831022085
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056470588235294106,0.5,0.000196347928529354,0.0
0.42857142857142855,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06,0.5,0.0,0.0
1.0,0.5,0.0,1.0,0.6666666666666666,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016470588235294112,0.5,0.003992407880096865,0.002054442732408834
0.42857142857142855,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.12943294117647058,0.75,0.0063485830224491125,0.006676938880328711
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05411764705882352,0.75,0.011846325021271024,0.009758602978941962
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05884235294117646,0.75,0.03462268473067609,0.020030816640986132
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05882352941176469,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.05413882352941175,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05411764705882352,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.054136470588235286,0.75,0.0006544930950978466,0.0005136106831022085
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,0.75,0.3406636559984292,0.288135593220339
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05882352941176469,0.5,0.000196347928529354,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07411764705882352,0.5,0.0,0.0
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06443764705882352,0.75,0.07133974736566528,0.04930662557781202
0.42857142857142855,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06331764705882352,0.5,0.0,0.0
0.42857142857142855,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06988235294117646,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056470588235294106,1.0,6.544930950978467e-05,0.0005136106831022085
0.42857142857142855,0.5,0.1,0.0,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05411764705882352,0.75,0.0028797696184305254,0.001027221366204417
0.7142857142857142,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06352941176470588,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.047058823529411764,0.75,0.004581451665684927,0.004622496147919877
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07414117647058822,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07529411764705882,0.5,0.0,0.0
0.14285714285714285,0.5,0.0,1.0,0.6666666666666666,0.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01529411764705882,0.75,0.04136396361018391,0.04725218284540319
0.5714285714285714,0.5,0.1,0.7142857142857142,0.6666666666666666,0.2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08764235294117646,0.75,0.004646900975194711,0.004108885464817668
0.14285714285714285,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04941176470588235,0.75,0.06479481641468682,0.05546995377503852
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06117647058823529,0.75,0.010340990902545977,0.009244992295839754
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06117647058823529,0.75,0.04457097977616336,0.030303030303030304
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.044705882352941165,0.75,0.008508410236272006,0.0061633281972265025
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06117647058823529,0.75,0.00196347928529354,0.002054442732408834
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08235294117647057,0.75,0.000392695857058708,0.001027221366204417
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07529411764705882,0.75,0.011388179854702533,0.015408320493066256
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06117647058823529,0.75,0.0026179723803913865,0.0035952747817154596
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051764705882352935,0.5,0.0008508410236272006,0.0005136106831022085
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06823529411764705,0.75,0.012042672949800378,0.014894709809964048
0.5714285714285714,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,0.75,0.08482230512468093,0.06471494607087827
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06348235294117646,0.75,0.03737155573008705,0.028762198253723677
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05411764705882352,0.75,0.16696118855946068,0.15254237288135594
0.8571428571428571,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07529411764705882,0.75,0.0011126382616663394,0.0015408320493066256
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08941176470588234,0.75,0.0022907258328424634,0.0015408320493066256
0.8571428571428571,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.056470588235294106,0.75,0.00772301852215459,0.008731381612737545
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05882352941176469,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08941176470588234,0.75,0.016035080829897245,0.01746276322547509
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06588235294117646,0.75,0.13469467897113685,0.1566512583461736
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05708235294117646,0.75,0.007657569212644806,0.005649717514124294
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06588235294117646,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06117647058823529,0.75,0.004843248903724066,0.005649717514124294
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10305882352941174,0.75,0.0006544930950978466,0.0005136106831022085
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06743529411764705,0.75,0.002552523070881602,0.002054442732408834
0.42857142857142855,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05882352941176469,0.5,0.0018980299757837553,0.0035952747817154596
0.42857142857142855,0.5,0.1,0.0,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06705882352941175,0.75,0.0028143203089207405,0.002054442732408834
0.14285714285714285,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06588235294117646,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.06117647058823529,0.75,0.06440212055762812,0.05084745762711865
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06705882352941175,0.75,0.03422998887361738,0.03389830508474576
0.5714285714285714,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.051315294117647056,0.75,0.00196347928529354,0.0005136106831022085
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.12300470588235292,0.5,0.0,0.0
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08155058823529411,0.5,0.0,0.0
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07294117647058823,0.75,0.10504614176320438,0.11042629686697483
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056470588235294106,0.75,0.26232083251521693,0.2665639445300462
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06117647058823529,0.75,0.12232475947378754,0.12018489984591679
0.14285714285714285,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0656470588235294,0.5,0.0004581451665684927,0.0
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0576470588235294,0.75,0.26232083251521693,0.2665639445300462
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07999999999999999,0.5,0.0,0.0
0.5714285714285714,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07508235294117646,0.75,0.0836442175535048,0.06933744221879816
0.14285714285714285,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056470588235294106,0.75,0.26232083251521693,0.2665639445300462
0.42857142857142855,0.5,0.1,0.0,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05835294117647058,0.5,0.0,0.0
0.7142857142857142,0.5,0.1,0.14285714285714285,0.6666666666666666,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09649176470588235,0.5,0.0006544930950978466,0.001027221366204417
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06809411764705882,0.5,0.0,0.0
0.5714285714285714,0.5,0.1,0.14285714285714285,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09058823529411762,0.75,0.009359251259899207,0.007704160246533128
0.14285714285714285,0.5,0.1,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03741176470588235,0.5,0.0018325806662739708,0.002054442732408834
0.7142857142857142,0.5,0.1,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.044705882352941165,0.75,0.13901433339878264,0.1196712891628146
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.06,0.75,0.01806400942470057,0.020544427324088343
0.42857142857142855,0.5,0.1,0.14285714285714285,1.0,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05929411764705882,0.5,0.016362327377446167,0.01078582434514638
0.42857142857142855,0.5,0.1,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05294117647058823,0.75,0.1254663263302572,0.09707241910631742
