Date,Open,High,Low,Close,Adj Close,Volume
2023-02-07,101800.000000,103000.000000,101300.000000,101600.000000,101600.000000,1909
2023-02-08,102500.000000,108800.000000,102200.000000,107600.000000,107600.000000,5726
2023-02-09,106600.000000,108800.000000,105000.000000,108000.000000,108000.000000,6268
2023-02-10,108000.000000,112200.000000,106900.000000,110600.000000,110600.000000,9459
2023-02-13,110000.000000,110000.000000,105500.000000,107200.000000,107200.000000,3280
2023-02-14,108700.000000,114200.000000,108700.000000,113300.000000,113300.000000,9398
2023-02-15,113600.000000,114200.000000,112400.000000,112800.000000,112800.000000,4763
2023-02-16,114000.000000,116400.000000,113200.000000,114000.000000,114000.000000,6019
2023-02-17,112600.000000,115500.000000,112100.000000,113900.000000,113900.000000,5924
2023-02-20,114000.000000,115100.000000,112800.000000,113300.000000,113300.000000,4327
2023-02-21,113200.000000,116100.000000,112600.000000,114000.000000,114000.000000,4281
2023-02-22,113000.000000,113800.000000,111000.000000,111100.000000,111100.000000,6607
2023-02-23,112400.000000,117000.000000,112300.000000,114700.000000,114700.000000,4751
2023-02-24,115000.000000,115700.000000,112400.000000,113400.000000,113400.000000,2785
2023-02-27,112800.000000,114100.000000,111400.000000,112700.000000,112700.000000,556263
2023-02-28,113400.000000,113400.000000,110500.000000,111200.000000,111200.000000,666842
2023-03-02,110600.000000,112400.000000,110600.000000,111400.000000,111400.000000,484235
2023-03-03,112500.000000,113400.000000,109500.000000,110800.000000,110800.000000,475873
2023-03-06,112000.000000,115500.000000,111100.000000,114500.000000,114500.000000,964347
2023-03-07,114400.000000,115400.000000,112200.000000,114400.000000,114400.000000,748490
2023-03-08,116200.000000,120600.000000,116200.000000,117500.000000,117500.000000,1731900
2023-03-09,119600.000000,121400.000000,116700.000000,117000.000000,117000.000000,1144788
2023-03-10,115400.000000,118300.000000,114600.000000,115700.000000,115700.000000,858971
2023-03-13,116000.000000,118500.000000,113600.000000,117500.000000,117500.000000,851620
2023-03-14,116700.000000,117300.000000,111200.000000,111800.000000,111800.000000,1114429
2023-03-15,114600.000000,117800.000000,113200.000000,117400.000000,117400.000000,1133693
2023-03-16,116000.000000,119200.000000,115800.000000,117500.000000,117500.000000,916862
2023-03-17,119000.000000,119500.000000,116900.000000,117900.000000,117900.000000,918172
2023-03-20,118200.000000,118500.000000,112900.000000,113900.000000,113900.000000,965943
2023-03-21,114500.000000,114700.000000,112400.000000,113300.000000,113300.000000,712657
2023-03-22,115500.000000,116500.000000,113600.000000,114200.000000,114200.000000,756170
2023-03-23,113700.000000,114700.000000,110300.000000,111800.000000,111800.000000,1324425
2023-03-24,111900.000000,113500.000000,111000.000000,113000.000000,113000.000000,893158
2023-03-27,113000.000000,114500.000000,111000.000000,113500.000000,113500.000000,778173
2023-03-28,113000.000000,113100.000000,109000.000000,111800.000000,111800.000000,1263322
2023-03-29,112900.000000,114500.000000,112700.000000,113700.000000,113700.000000,554609
2023-03-30,114500.000000,115600.000000,113100.000000,113100.000000,113100.000000,570965
2023-03-31,114100.000000,115700.000000,113800.000000,115300.000000,115300.000000,855187
2023-04-03,116000.000000,116300.000000,113200.000000,113800.000000,113800.000000,713112
2023-04-04,114300.000000,117200.000000,112800.000000,115900.000000,115900.000000,896834
2023-04-05,116700.000000,119700.000000,116100.000000,116800.000000,116800.000000,1010185
2023-04-06,117400.000000,118100.000000,113600.000000,113900.000000,113900.000000,891174
2023-04-07,115500.000000,116100.000000,113800.000000,114300.000000,114300.000000,921786
2023-04-10,115000.000000,115900.000000,112600.000000,113000.000000,113000.000000,1018183
2023-04-11,113500.000000,114200.000000,112100.000000,112600.000000,112600.000000,1095649
2023-04-12,112700.000000,114900.000000,112700.000000,114600.000000,114600.000000,1116912
2023-04-13,116000.000000,117500.000000,113500.000000,115300.000000,115300.000000,1275287
2023-04-14,116100.000000,116900.000000,114600.000000,115200.000000,115200.000000,795003
2023-04-17,115100.000000,115100.000000,111700.000000,112200.000000,112200.000000,1014716
2023-04-18,112300.000000,113000.000000,111000.000000,111600.000000,111600.000000,1014529
2023-04-19,112600.000000,113500.000000,111800.000000,112900.000000,112900.000000,747852
2023-04-20,112600.000000,113300.000000,109300.000000,110600.000000,110600.000000,877927
2023-04-21,110300.000000,110600.000000,106900.000000,107800.000000,107800.000000,1187692
2023-04-24,107200.000000,108500.000000,107200.000000,107400.000000,107400.000000,561213
2023-04-25,107700.000000,109900.000000,106300.000000,108900.000000,108900.000000,1051431
2023-04-26,109000.000000,110100.000000,108000.000000,108400.000000,108400.000000,603110
2023-04-27,108500.000000,108900.000000,106900.000000,107700.000000,107700.000000,522016
2023-04-28,109900.000000,110500.000000,108200.000000,109300.000000,109300.000000,808675
2023-05-02,109300.000000,109800.000000,108700.000000,109500.000000,109500.000000,443845
2023-05-03,109100.000000,109400.000000,107900.000000,109300.000000,109300.000000,371989
2023-05-04,109000.000000,110000.000000,108000.000000,109200.000000,109200.000000,436200
2023-05-08,110000.000000,112600.000000,109700.000000,112300.000000,112300.000000,821333
2023-05-09,113000.000000,113600.000000,111000.000000,111900.000000,111900.000000,562232
2023-05-10,111700.000000,115400.000000,111600.000000,114900.000000,114900.000000,1231852
2023-05-11,115500.000000,116500.000000,114100.000000,116200.000000,116200.000000,904911
2023-05-12,116100.000000,116200.000000,111800.000000,111800.000000,111800.000000,753751
2023-05-15,111400.000000,112200.000000,110100.000000,111500.000000,111500.000000,485601
2023-05-16,112200.000000,112600.000000,110300.000000,110500.000000,110500.000000,646552
2023-05-17,110200.000000,112500.000000,110200.000000,111900.000000,111900.000000,388321
2023-05-18,112700.000000,113500.000000,112100.000000,113000.000000,113000.000000,407261
2023-05-19,113600.000000,114200.000000,112700.000000,113400.000000,113400.000000,436895
2023-05-22,113100.000000,115300.000000,113000.000000,113800.000000,113800.000000,516511
2023-05-23,114400.000000,115400.000000,113600.000000,114200.000000,114200.000000,430549
2023-05-24,113500.000000,113800.000000,112700.000000,113300.000000,113300.000000,368199
2023-05-25,113200.000000,113500.000000,111500.000000,112600.000000,112600.000000,475713
2023-05-26,112300.000000,113600.000000,112000.000000,112700.000000,112700.000000,389620
2023-05-30,114500.000000,124900.000000,113700.000000,124900.000000,124900.000000,3759591
2023-05-31,125200.000000,125500.000000,122300.000000,122800.000000,122800.000000,1976166
2023-06-01,122300.000000,124000.000000,121200.000000,123000.000000,123000.000000,938784
2023-06-02,123900.000000,124400.000000,121500.000000,123100.000000,123100.000000,923145
2023-06-05,123800.000000,128900.000000,123600.000000,127200.000000,127200.000000,1917032
2023-06-07,128300.000000,128700.000000,125700.000000,125700.000000,125700.000000,872501
2023-06-08,126200.000000,127300.000000,125300.000000,126700.000000,126700.000000,919226
2023-06-09,127300.000000,127500.000000,125200.000000,126200.000000,126200.000000,670364
2023-06-12,127600.000000,127800.000000,125500.000000,125600.000000,125600.000000,482727
2023-06-13,126000.000000,126300.000000,123000.000000,124400.000000,124400.000000,873521
2023-06-14,124700.000000,126700.000000,124100.000000,124700.000000,124700.000000,786347
2023-06-15,124700.000000,125500.000000,122800.000000,123600.000000,123600.000000,634873
2023-06-16,124100.000000,124500.000000,122700.000000,124500.000000,124500.000000,632413
2023-06-19,125100.000000,125800.000000,124000.000000,124900.000000,124900.000000,592598
2023-06-20,124700.000000,124800.000000,122800.000000,123700.000000,123700.000000,393495
2023-06-21,123700.000000,126700.000000,123600.000000,125000.000000,125000.000000,830330
2023-06-22,125000.000000,125800.000000,123300.000000,125400.000000,125400.000000,429073
2023-06-23,125600.000000,125600.000000,122500.000000,123300.000000,123300.000000,442726
2023-06-26,123100.000000,124300.000000,122300.000000,123500.000000,123500.000000,390871
2023-06-27,123500.000000,123500.000000,121700.000000,123000.000000,123000.000000,392796
2023-06-28,123900.000000,124900.000000,122600.000000,122800.000000,122800.000000,430813
2023-06-29,123000.000000,127900.000000,122800.000000,126000.000000,126000.000000,951939
2023-06-30,127400.000000,128100.000000,124500.000000,126700.000000,126700.000000,747023
2023-07-03,128200.000000,128200.000000,125800.000000,127100.000000,127100.000000,579555
2023-07-04,128000.000000,132400.000000,127400.000000,128200.000000,128200.000000,1276606
2023-07-05,128700.000000,129500.000000,126700.000000,128200.000000,128200.000000,598268
2023-07-06,128100.000000,128100.000000,124700.000000,125300.000000,125300.000000,752592
2023-07-07,125200.000000,125300.000000,121300.000000,123000.000000,123000.000000,1017692
2023-07-10,123000.000000,123900.000000,117800.000000,118300.000000,118300.000000,1234262
2023-07-11,118900.000000,119300.000000,117000.000000,118500.000000,118500.000000,749754
2023-07-12,118200.000000,120800.000000,118200.000000,120200.000000,120200.000000,803261
2023-07-13,121500.000000,123800.000000,121400.000000,121400.000000,121400.000000,952933
2023-07-14,121600.000000,125800.000000,121200.000000,125400.000000,125400.000000,887354
2023-07-17,124700.000000,124800.000000,123100.000000,123800.000000,123800.000000,503904
2023-07-18,124900.000000,125600.000000,122400.000000,123100.000000,123100.000000,507638
2023-07-19,123900.000000,125300.000000,123400.000000,123500.000000,123500.000000,528890
2023-07-20,122700.000000,124200.000000,120700.000000,121400.000000,121400.000000,525660
2023-07-21,120500.000000,121000.000000,119300.000000,120800.000000,120800.000000,447735
2023-07-24,120800.000000,120800.000000,119000.000000,120000.000000,120000.000000,700303
2023-07-25,120400.000000,120500.000000,117900.000000,119000.000000,119000.000000,888147
2023-07-26,118400.000000,119000.000000,115000.000000,116300.000000,116300.000000,1191082
2023-07-27,117300.000000,120000.000000,116400.000000,117500.000000,117500.000000,848072
2023-07-28,118000.000000,118000.000000,109500.000000,110600.000000,110600.000000,2067990
2023-07-31,111100.000000,111300.000000,107800.000000,108400.000000,108400.000000,1536570
2023-08-01,108600.000000,110400.000000,108500.000000,109200.000000,109200.000000,999759
2023-08-02,107700.000000,108400.000000,105500.000000,105800.000000,105800.000000,1205051
2023-08-03,106000.000000,106400.000000,104500.000000,104600.000000,104600.000000,839099
2023-08-04,105200.000000,105500.000000,103500.000000,103600.000000,103600.000000,938988
2023-08-07,103500.000000,104800.000000,102200.000000,103100.000000,103100.000000,773844
2023-08-08,104100.000000,104300.000000,102300.000000,102400.000000,102400.000000,687995
2023-08-09,102900.000000,104700.000000,102100.000000,104700.000000,104700.000000,758819
2023-08-10,103500.000000,103500.000000,101600.000000,101900.000000,101900.000000,965050
2023-08-11,102500.000000,105600.000000,102300.000000,103800.000000,103800.000000,820040
2023-08-14,103400.000000,103500.000000,101200.000000,101500.000000,101500.000000,611893
2023-08-16,100500.000000,100600.000000,98900.000000,99600.000000,99600.000000,1001720
2023-08-17,98600.000000,100200.000000,97700.000000,99900.000000,99900.000000,822444
2023-08-18,98400.000000,99200.000000,97700.000000,98300.000000,98300.000000,651756
2023-08-21,98700.000000,100800.000000,98500.000000,98600.000000,98600.000000,483252
2023-08-22,99800.000000,99900.000000,98400.000000,98700.000000,98700.000000,493253
2023-08-23,98700.000000,99400.000000,97700.000000,98600.000000,98600.000000,437376
2023-08-24,99900.000000,100500.000000,99100.000000,99100.000000,99100.000000,428094
2023-08-25,98100.000000,99500.000000,97600.000000,98300.000000,98300.000000,358283
2023-08-28,98700.000000,99600.000000,98500.000000,99600.000000,99600.000000,286756
2023-08-29,100500.000000,100500.000000,99400.000000,99600.000000,99600.000000,381781
2023-08-30,100400.000000,101600.000000,100000.000000,100100.000000,100100.000000,539750
2023-08-31,100100.000000,100300.000000,98200.000000,98500.000000,98500.000000,834956
2023-09-01,98600.000000,101400.000000,98600.000000,99600.000000,99600.000000,715471
2023-09-04,100600.000000,103100.000000,100100.000000,102500.000000,102500.000000,838710
2023-09-05,102900.000000,103000.000000,101400.000000,102200.000000,102200.000000,548160
2023-09-06,101800.000000,102100.000000,99800.000000,100500.000000,100500.000000,502812
2023-09-07,99400.000000,100300.000000,99300.000000,99800.000000,99800.000000,415020
2023-09-08,99800.000000,99800.000000,98200.000000,98800.000000,98800.000000,514430
2023-09-11,98800.000000,99200.000000,98400.000000,99200.000000,99200.000000,316499
2023-09-12,99300.000000,100000.000000,99000.000000,99000.000000,99000.000000,443115
2023-09-13,99800.000000,104800.000000,99700.000000,104200.000000,104200.000000,1747152
2023-09-14,104900.000000,105000.000000,103200.000000,104300.000000,104300.000000,801801
2023-09-15,104900.000000,108400.000000,104700.000000,107400.000000,107400.000000,1559412
2023-09-18,106100.000000,107000.000000,105100.000000,105400.000000,105400.000000,500798
2023-09-19,105400.000000,106400.000000,103100.000000,104300.000000,104300.000000,631804
2023-09-20,103000.000000,103500.000000,101600.000000,103400.000000,103400.000000,698127
2023-09-21,102900.000000,105300.000000,102300.000000,102900.000000,102900.000000,562419
2023-09-22,101700.000000,103500.000000,101400.000000,103100.000000,103100.000000,456213
2023-09-25,103100.000000,103600.000000,102000.000000,103400.000000,103400.000000,335383
2023-09-26,103500.000000,103600.000000,100100.000000,100700.000000,100700.000000,734024
2023-09-27,99900.000000,102000.000000,99600.000000,100900.000000,100900.000000,469905
2023-10-04,98900.000000,99400.000000,97600.000000,97900.000000,97900.000000,785602
2023-10-05,98700.000000,99700.000000,97900.000000,98600.000000,98600.000000,381548
2023-10-06,99300.000000,99400.000000,97700.000000,98200.000000,98200.000000,399040
2023-10-10,99600.000000,105600.000000,99100.000000,105100.000000,105100.000000,1679320
2023-10-11,104800.000000,107100.000000,103400.000000,106600.000000,106600.000000,1566039
2023-10-12,106900.000000,107600.000000,105300.000000,106000.000000,106000.000000,611354
2023-10-13,105000.000000,105800.000000,104200.000000,105100.000000,105100.000000,433329
2023-10-16,104400.000000,106200.000000,103400.000000,105500.000000,105500.000000,507581
2023-10-17,106500.000000,108400.000000,105800.000000,106200.000000,106200.000000,540306
2023-10-18,106000.000000,107500.000000,105300.000000,106600.000000,106600.000000,441654
2023-10-19,105000.000000,107000.000000,104700.000000,106200.000000,106200.000000,411350
2023-10-20,105500.000000,106100.000000,104000.000000,105400.000000,105400.000000,473987
2023-10-23,105400.000000,106000.000000,104000.000000,104400.000000,104400.000000,326339
2023-10-24,105500.000000,106300.000000,103300.000000,105100.000000,105100.000000,384139
2023-10-25,105800.000000,109500.000000,105800.000000,108500.000000,108500.000000,1039648
2023-10-26,106100.000000,106900.000000,104800.000000,105300.000000,105300.000000,581477
2023-10-27,106000.000000,106000.000000,99000.000000,101600.000000,101600.000000,1033993
2023-10-30,101600.000000,104200.000000,101600.000000,103100.000000,103100.000000,471152
2023-10-31,104100.000000,105300.000000,99300.000000,99700.000000,99700.000000,715127
2023-11-01,101100.000000,101900.000000,100000.000000,100300.000000,100300.000000,426695
2023-11-02,102100.000000,103000.000000,99600.000000,99700.000000,99700.000000,1102768
2023-11-03,100900.000000,101700.000000,100400.000000,101400.000000,101400.000000,524655
2023-11-06,103900.000000,105300.000000,102700.000000,105300.000000,105300.000000,794809
2023-11-07,105000.000000,105000.000000,102600.000000,103400.000000,103400.000000,500058
2023-11-08,104600.000000,106400.000000,102700.000000,102800.000000,102800.000000,578249
2023-11-09,103100.000000,104900.000000,103000.000000,103700.000000,103700.000000,390517
2023-11-10,103300.000000,104200.000000,102100.000000,103700.000000,103700.000000,315618
2023-11-13,105100.000000,105100.000000,102100.000000,102100.000000,102100.000000,336661
2023-11-14,103100.000000,104100.000000,102600.000000,103300.000000,103300.000000,293782
2023-11-15,105700.000000,106800.000000,104700.000000,106700.000000,106700.000000,656732
2023-11-16,106600.000000,111800.000000,106500.000000,108400.000000,108400.000000,1367614
2023-11-17,109100.000000,109100.000000,105600.000000,105700.000000,105700.000000,558146
2023-11-20,106100.000000,107400.000000,105300.000000,106600.000000,106600.000000,360450
2023-11-21,106900.000000,109400.000000,106900.000000,108400.000000,108400.000000,553572
2023-11-22,107900.000000,108200.000000,106600.000000,107600.000000,107600.000000,362536
2023-11-23,107900.000000,108200.000000,105300.000000,106000.000000,106000.000000,536208
2023-11-24,106300.000000,106800.000000,104800.000000,104900.000000,104900.000000,359388
2023-11-27,105300.000000,106000.000000,103800.000000,104100.000000,104100.000000,418757
2023-11-28,105000.000000,105800.000000,103700.000000,104500.000000,104500.000000,543628
2023-11-29,104200.000000,104900.000000,103000.000000,103400.000000,103400.000000,536827
2023-11-30,103000.000000,104000.000000,102500.000000,102700.000000,102700.000000,925212
2023-12-01,103200.000000,103800.000000,102300.000000,102400.000000,102400.000000,465918
2023-12-04,103100.000000,103300.000000,101300.000000,101600.000000,101600.000000,506453
2023-12-05,101600.000000,102200.000000,100900.000000,101100.000000,101100.000000,404265
2023-12-06,101300.000000,101600.000000,99900.000000,100000.000000,100000.000000,772580
2023-12-07,99200.000000,99500.000000,95100.000000,95300.000000,95300.000000,2316717
2023-12-08,96100.000000,96300.000000,93800.000000,94600.000000,94600.000000,1346294
2023-12-11,95000.000000,96400.000000,94300.000000,95000.000000,95000.000000,1155003
2023-12-12,96000.000000,97100.000000,95400.000000,96700.000000,96700.000000,980503
2023-12-13,96900.000000,97200.000000,95700.000000,95800.000000,95800.000000,547785
2023-12-14,97100.000000,97200.000000,96000.000000,96800.000000,96800.000000,1033739
2023-12-15,96900.000000,97400.000000,96400.000000,97200.000000,97200.000000,925632
2023-12-18,97400.000000,97400.000000,96100.000000,96100.000000,96100.000000,537938
2023-12-19,95000.000000,99300.000000,94800.000000,98300.000000,98300.000000,1234344
2023-12-20,99000.000000,99500.000000,98300.000000,99200.000000,99200.000000,570657
2023-12-21,98500.000000,100400.000000,98500.000000,99500.000000,99500.000000,543574
2023-12-22,100400.000000,100400.000000,99000.000000,99700.000000,99700.000000,319969
2023-12-26,100600.000000,100600.000000,99200.000000,100000.000000,100000.000000,313537
2023-12-27,100000.000000,100000.000000,98700.000000,100000.000000,100000.000000,306136
2023-12-28,99900.000000,101900.000000,99500.000000,101800.000000,101800.000000,751858
2024-01-02,101500.000000,101800.000000,100500.000000,101400.000000,101400.000000,407630
2024-01-03,100400.000000,101000.000000,99400.000000,99500.000000,99500.000000,489206
2024-01-04,98500.000000,98700.000000,97200.000000,97800.000000,97800.000000,713479
2024-01-05,97600.000000,97800.000000,96800.000000,97100.000000,97100.000000,472224
2024-01-08,97500.000000,100300.000000,97000.000000,99100.000000,99100.000000,757089
2024-01-09,100100.000000,100700.000000,98000.000000,98000.000000,98000.000000,540554
2024-01-10,98000.000000,98900.000000,97000.000000,97200.000000,97200.000000,508980
2024-01-11,97500.000000,97500.000000,95000.000000,95000.000000,95000.000000,1235778
